tweet_id	gold_label	sentence1	sentence2
2189	contradiction	#Muslim #Migrants Reportedly Leaving In Droves Due To Simple 2-Word Requirement -   #Immigration #IllegalImmigrants #IllegalImmigration #IllegalAlien #Muslims #IslamicRegimeMustGo https://t.co/6qmwXp1TrZ	This is targeted hate.
2189	contradiction	#Muslim #Migrants Reportedly Leaving In Droves Due To Simple 2-Word Requirement -   #Immigration #IllegalImmigrants #IllegalImmigration #IllegalAlien #Muslims #IslamicRegimeMustGo https://t.co/6qmwXp1TrZ	This is aggressive hate.
2190	entailment	17-year-old charged in killing of teenager in Annapolis linked to MS-13 #NoAmnesty #NoDACA #DeportThemAll @SpeakerRyan @GOPLeader these are not anomalies this is becoming the norm.Immigration reform does not entail giving a free pass!	This is hate speech.
2190	contradiction	17-year-old charged in killing of teenager in Annapolis linked to MS-13 #NoAmnesty #NoDACA #DeportThemAll @SpeakerRyan @GOPLeader these are not anomalies this is becoming the norm.Immigration reform does not entail giving a free pass!	This is targeted hate.
2190	entailment	17-year-old charged in killing of teenager in Annapolis linked to MS-13 #NoAmnesty #NoDACA #DeportThemAll @SpeakerRyan @GOPLeader these are not anomalies this is becoming the norm.Immigration reform does not entail giving a free pass!	This is aggressive hate.
2191	contradiction	"@immigrant_legal Jason Wallach, 41, Kate Brenner, 69,  are the two on left"	This is hate speech.
2192	contradiction	@IDS_MP P.S ..Why do you not pay unemployed people who do endless hours of voluntary work they do that to give something to the community	This is hate speech.
2193	contradiction	Join us tomorrow for a day of celebrations honoring Chicago's growing refugee community. https://t.co/HJpZgxmHsF https://t.co/xPckBCRgn7	This is hate speech.
2194	contradiction	"#DonaldTrump is right. Why bother with due process? No need for a judge. Just take @realDonaldTrump out the back, and string him up. #Immigration #FakePresident #Trumpublicans https://t.co/ea7S4dq6sC"	This is hate speech.
2195	entailment	#OpenBorders #IllegalImmigration #SecureBorders #LowWages #TrumpWho comes into this country?   Are they bringing in drugs?  Are they criminals?  Do they have disease?  Are they... https://t.co/qzvBKLbPox	This is hate speech.
2195	contradiction	#OpenBorders #IllegalImmigration #SecureBorders #LowWages #TrumpWho comes into this country?   Are they bringing in drugs?  Are they criminals?  Do they have disease?  Are they... https://t.co/qzvBKLbPox	This is targeted hate.
2195	entailment	#OpenBorders #IllegalImmigration #SecureBorders #LowWages #TrumpWho comes into this country?   Are they bringing in drugs?  Are they criminals?  Do they have disease?  Are they... https://t.co/qzvBKLbPox	This is aggressive hate.
2196	contradiction	#PoliceState. Why were 600 people arrested for exercising their constitutionally guaranteed right to free speech. #Immigration @CapitolPolice @SenGillibrand @SenBlumenthal https://t.co/TaAaKullcx	This is hate speech.
2197	entailment	Over 62 million people voted for @realDonaldTrump b/c of policies clearly stated at dozens of rallies. #BuildThatWall #TaxCutReformBill #EliminateRegulations #ConstitutionalistsOnSCOTUS #AmericaFirstTradePolicy #EndGovermentWaste #ReformTheVA #DestroyISIS Keeping Promices #MAGA	This is hate speech.
2197	contradiction	Over 62 million people voted for @realDonaldTrump b/c of policies clearly stated at dozens of rallies. #BuildThatWall #TaxCutReformBill #EliminateRegulations #ConstitutionalistsOnSCOTUS #AmericaFirstTradePolicy #EndGovermentWaste #ReformTheVA #DestroyISIS Keeping Promices #MAGA	This is targeted hate.
2197	entailment	Over 62 million people voted for @realDonaldTrump b/c of policies clearly stated at dozens of rallies. #BuildThatWall #TaxCutReformBill #EliminateRegulations #ConstitutionalistsOnSCOTUS #AmericaFirstTradePolicy #EndGovermentWaste #ReformTheVA #DestroyISIS Keeping Promices #MAGA	This is aggressive hate.
2198	contradiction	"Most of Koreans in Japan are the descendants of illegal immigrant  who went there after World War 2, not the people who was taken by force."	This is hate speech.
2199	entailment	Did you know75% of deported immigrants make it back across the borders within 1 year.  This includes deported gang members.	This is hate speech.
2199	contradiction	Did you know75% of deported immigrants make it back across the borders within 1 year.  This includes deported gang members.	This is targeted hate.
2199	contradiction	Did you know75% of deported immigrants make it back across the borders within 1 year.  This includes deported gang members.	This is aggressive hate.
2200	contradiction	Good Morning Canada 🇨🇦 We will not let anyone harm you	This is hate speech.
2201	contradiction	Police officer and her family infected with highly contagious skin disease at Spanish migrant shelter https://t.co/I3qFqivL9K	This is hate speech.
2202	contradiction	@2010LeeHurst Sturgeon wants to give refugees the right to vote. Talk about changing demographics to get you elected.	This is hate speech.
2203	entailment	I welcome those who want to assimilate but Muslims do not. https://t.co/JNuiz0qKXy	This is hate speech.
2203	contradiction	I welcome those who want to assimilate but Muslims do not. https://t.co/JNuiz0qKXy	This is targeted hate.
2203	contradiction	I welcome those who want to assimilate but Muslims do not. https://t.co/JNuiz0qKXy	This is aggressive hate.
2204	contradiction	"Trump Administration May Be Creating 'Permanently Orphaned' Immigrant Kids, Judge Says – Texas Monthly https://t.co/gw4xHOen6d"	This is hate speech.
2205	entailment	So migrants illegally sneaking into the USA can't expect to remain with their kids. Duh? They aren't walking into a mall but a different sovereign country which needs to end the influx. #BuildThatWall	This is hate speech.
2205	contradiction	So migrants illegally sneaking into the USA can't expect to remain with their kids. Duh? They aren't walking into a mall but a different sovereign country which needs to end the influx. #BuildThatWall	This is targeted hate.
2205	entailment	So migrants illegally sneaking into the USA can't expect to remain with their kids. Duh? They aren't walking into a mall but a different sovereign country which needs to end the influx. #BuildThatWall	This is aggressive hate.
2206	entailment	@Richard_Schiff @MMFlint @realDonaldTrump @Lawrence @BeauWillimon @maddow Stay in Norway - your story is nonsense. But refugees which always want to enter USA its a good information. - They would get slaves !	This is hate speech.
2206	contradiction	@Richard_Schiff @MMFlint @realDonaldTrump @Lawrence @BeauWillimon @maddow Stay in Norway - your story is nonsense. But refugees which always want to enter USA its a good information. - They would get slaves !	This is targeted hate.
2206	contradiction	@Richard_Schiff @MMFlint @realDonaldTrump @Lawrence @BeauWillimon @maddow Stay in Norway - your story is nonsense. But refugees which always want to enter USA its a good information. - They would get slaves !	This is aggressive hate.
2207	entailment	"Clearcut, Straightforward, VP Pence #IllegalImmigration Not Acceptable. https://t.co/Fd8RvU5qtF"	This is hate speech.
2207	contradiction	"Clearcut, Straightforward, VP Pence #IllegalImmigration Not Acceptable. https://t.co/Fd8RvU5qtF"	This is targeted hate.
2207	contradiction	"Clearcut, Straightforward, VP Pence #IllegalImmigration Not Acceptable. https://t.co/Fd8RvU5qtF"	This is aggressive hate.
2208	entailment	@WhoopiGoldberg The only thing 'stinky' is your breath. #AmericaFirst #BuildThatWall #SCOTUSKavanaugh and at least two will be appointed by @realDonaldTrump and there's nothing you can do about it.	This is hate speech.
2208	entailment	@WhoopiGoldberg The only thing 'stinky' is your breath. #AmericaFirst #BuildThatWall #SCOTUSKavanaugh and at least two will be appointed by @realDonaldTrump and there's nothing you can do about it.	This is targeted hate.
2208	entailment	@WhoopiGoldberg The only thing 'stinky' is your breath. #AmericaFirst #BuildThatWall #SCOTUSKavanaugh and at least two will be appointed by @realDonaldTrump and there's nothing you can do about it.	This is aggressive hate.
2209	contradiction	"According to Nigerian Immigration , twenty three trucks arrived Banki  yesterday with  refugees from Cameroon https://t.co/oUMEviV0Ds"	This is hate speech.
2210	entailment	@IncompetentMay Freiburg Baroque should make music no left minded minds. To supoort Merkel is a shame - she destoys with her refugees Europe.	This is hate speech.
2210	contradiction	@IncompetentMay Freiburg Baroque should make music no left minded minds. To supoort Merkel is a shame - she destoys with her refugees Europe.	This is targeted hate.
2210	entailment	@IncompetentMay Freiburg Baroque should make music no left minded minds. To supoort Merkel is a shame - she destoys with her refugees Europe.	This is aggressive hate.
2211	contradiction	"Noela and her 6 children arrived in Moline, IL after fleeing the Democratic Republic of Congo and living as refugees in Uganda for 10 years. Noela works full-time &amp; is learning English. She is thankful for the opportunity her kids have in their new community. // #ThankGodForWomen https://t.co/1wvqKr5t5a"	This is hate speech.
2212	contradiction	"So, he created pollution, to protest pollution...?  #MentalDisorder #Liberalsim"	This is hate speech.
2213	contradiction	"No driver's license, no photo ID? Philadelphia will issue municipal ID cards starting next year -- help for undocumented immigrants, homeless, domestic violence survivors, and more. But city plans to market to everyone @MichaelleBond https://t.co/eUvqy1g5gk"	This is hate speech.
2214	contradiction	"Migrant deluxe,3 star accommodation,u young people to get nothing but pain Migrant young, free accommodation ,turnstile immigration policy"	This is hate speech.
2215	entailment	70% of Credible Fear Migrants Caught By Border Patrol Once Released into the U.S they never file Asylum ICE has to find them amd deport     #RedNationRising #Trump #MAGA  Illegal's #StopAsylumScam  Illegal #FamiliesBelongTogether in their Country Not the U.S Stop #immigration https://t.co/AOvxe1BsHf	This is hate speech.
2215	contradiction	70% of Credible Fear Migrants Caught By Border Patrol Once Released into the U.S they never file Asylum ICE has to find them amd deport     #RedNationRising #Trump #MAGA  Illegal's #StopAsylumScam  Illegal #FamiliesBelongTogether in their Country Not the U.S Stop #immigration https://t.co/AOvxe1BsHf	This is targeted hate.
2215	contradiction	70% of Credible Fear Migrants Caught By Border Patrol Once Released into the U.S they never file Asylum ICE has to find them amd deport     #RedNationRising #Trump #MAGA  Illegal's #StopAsylumScam  Illegal #FamiliesBelongTogether in their Country Not the U.S Stop #immigration https://t.co/AOvxe1BsHf	This is aggressive hate.
2216	entailment	"UK deports ""refugee"" children back to where they came from when they turn 18 - Free Speech Time - https://t.co/4DN5UmMr1d @ISupport_Israel"	This is hate speech.
2216	contradiction	"UK deports ""refugee"" children back to where they came from when they turn 18 - Free Speech Time - https://t.co/4DN5UmMr1d @ISupport_Israel"	This is targeted hate.
2216	entailment	"UK deports ""refugee"" children back to where they came from when they turn 18 - Free Speech Time - https://t.co/4DN5UmMr1d @ISupport_Israel"	This is aggressive hate.
2217	entailment	Crimes committed by ILLEGAL immigrants should be public information everywhere like in Texas. More illegal aliens were arrested for homicide in the past 7 years in a single state than deaths by mass shooting in the other 49 states combined! #SendThemBack #BuildTheWall	This is hate speech.
2217	contradiction	Crimes committed by ILLEGAL immigrants should be public information everywhere like in Texas. More illegal aliens were arrested for homicide in the past 7 years in a single state than deaths by mass shooting in the other 49 states combined! #SendThemBack #BuildTheWall	This is targeted hate.
2217	contradiction	Crimes committed by ILLEGAL immigrants should be public information everywhere like in Texas. More illegal aliens were arrested for homicide in the past 7 years in a single state than deaths by mass shooting in the other 49 states combined! #SendThemBack #BuildTheWall	This is aggressive hate.
2218	contradiction	Ethiopian migrant brings the Italian hills alive with the sound of... https://t.co/Tfzn1DKBXk	This is hate speech.
2219	contradiction	Vietnamese #immigrant launches @ScholarJet to give kids a chance to earn money for college through what he calls “action scholarships.” https://t.co/0h6Ca1svIC via @Forbes	This is hate speech.
2220	contradiction	BitCoin Crash https://t.co/KkC8hmJujA https://t.co/68wfBDGHgC	This is hate speech.
2221	contradiction	lets have an answer from all the do gooders and those with placards saying refugees welcome.... https://t.co/SJHRA6kErx	This is hate speech.
2222	contradiction	"Reducing the flow of refugees by 40% is a start, they also need to look at reversing the flow, as many are not genuine, as seen in Europe where many go back regularly to their home countries for holidays.  https://t.co/w82RJuiQLs... https://t.co/1O80tvlk3n"	This is hate speech.
2223	contradiction	#Hungary prepares to pull out of U.N. migration pact: #minister #foreignminister #UnitedNations #Europe... https://t.co/cScp9OyNYC https://t.co/nf0s0t1QM9	This is hate speech.
2224	entailment	Please don't force REAL Americans to have to step up and defend our border. Some feelings might get hurt.  #SSSS  #SeeSomethingSaySomething  ICE 866-347-2423 #StopTheInvasion	This is hate speech.
2224	contradiction	Please don't force REAL Americans to have to step up and defend our border. Some feelings might get hurt.  #SSSS  #SeeSomethingSaySomething  ICE 866-347-2423 #StopTheInvasion	This is targeted hate.
2224	entailment	Please don't force REAL Americans to have to step up and defend our border. Some feelings might get hurt.  #SSSS  #SeeSomethingSaySomething  ICE 866-347-2423 #StopTheInvasion	This is aggressive hate.
2225	contradiction	"To date, there is little evidence that self-deportation is occurring in any meaningful numbers. Ample data, however, show that increased fear has caused immigrant families to alter their life routines.  https://t.co/BozbNEwRDM"	This is hate speech.
2226	entailment	"@N0_confidence @GefiraFundation @V_of_Europe Well, nobody seems to be doing anything. People should be ""standing up"" by now. People should NOT take anything out on the immigrants. They have been given a free pass by the People &amp; Elites who control t"	This is hate speech.
2226	contradiction	"@N0_confidence @GefiraFundation @V_of_Europe Well, nobody seems to be doing anything. People should be ""standing up"" by now. People should NOT take anything out on the immigrants. They have been given a free pass by the People &amp; Elites who control t"	This is targeted hate.
2226	entailment	"@N0_confidence @GefiraFundation @V_of_Europe Well, nobody seems to be doing anything. People should be ""standing up"" by now. People should NOT take anything out on the immigrants. They have been given a free pass by the People &amp; Elites who control t"	This is aggressive hate.
2227	entailment	"Trump: Only Workable Immigration Solution Is To ‘˜Detain, Prosecute, and Promptly Remove’ Anyone Who Crosses Border - https://t.co/Tl2nhtInE4 Yes indeed..."	This is hate speech.
2227	contradiction	"Trump: Only Workable Immigration Solution Is To ‘˜Detain, Prosecute, and Promptly Remove’ Anyone Who Crosses Border - https://t.co/Tl2nhtInE4 Yes indeed..."	This is targeted hate.
2227	entailment	"Trump: Only Workable Immigration Solution Is To ‘˜Detain, Prosecute, and Promptly Remove’ Anyone Who Crosses Border - https://t.co/Tl2nhtInE4 Yes indeed..."	This is aggressive hate.
2228	contradiction	"Be sure to visit our World Relief tent this afternoon at the 2nd annual Kaleidoscope Food Festival,  3-7 pm! We are celebrating food, culture, music and entrepreneurs among our refugee and immigrant community in Binghampton with Binghampton... https://t.co/3reyA4h8Gb"	This is hate speech.
2229	entailment	"Paris dont like tentrefugees. Now they bring them to the parque ""Bois de Bologne"". Close of this place life the most rich people of France in the Avenue Foch. The rich have made big walls around their property. https://t.co/b3zHDeT0Jk"	This is hate speech.
2229	contradiction	"Paris dont like tentrefugees. Now they bring them to the parque ""Bois de Bologne"". Close of this place life the most rich people of France in the Avenue Foch. The rich have made big walls around their property. https://t.co/b3zHDeT0Jk"	This is targeted hate.
2229	contradiction	"Paris dont like tentrefugees. Now they bring them to the parque ""Bois de Bologne"". Close of this place life the most rich people of France in the Avenue Foch. The rich have made big walls around their property. https://t.co/b3zHDeT0Jk"	This is aggressive hate.
2230	entailment	https://t.co/P6cJnS3YpU  Never a Doubt that Our FOUNDERS saw the Writing on the Wall when they REVOLTED Against The British #UK Supports the muslim Global Caliphate* Christian Refugees NOT WELCOME*	This is hate speech.
2230	contradiction	https://t.co/P6cJnS3YpU  Never a Doubt that Our FOUNDERS saw the Writing on the Wall when they REVOLTED Against The British #UK Supports the muslim Global Caliphate* Christian Refugees NOT WELCOME*	This is targeted hate.
2230	contradiction	https://t.co/P6cJnS3YpU  Never a Doubt that Our FOUNDERS saw the Writing on the Wall when they REVOLTED Against The British #UK Supports the muslim Global Caliphate* Christian Refugees NOT WELCOME*	This is aggressive hate.
2231	entailment	"@TheEconomist The EU is on his end, if they arnt able to stop the immigration. A country which isnt able to protect his borders, isnt a country of souveranity. And this also will make problems in economic, include the overpopulation. Protectionism will be"	This is hate speech.
2231	contradiction	"@TheEconomist The EU is on his end, if they arnt able to stop the immigration. A country which isnt able to protect his borders, isnt a country of souveranity. And this also will make problems in economic, include the overpopulation. Protectionism will be"	This is targeted hate.
2231	contradiction	"@TheEconomist The EU is on his end, if they arnt able to stop the immigration. A country which isnt able to protect his borders, isnt a country of souveranity. And this also will make problems in economic, include the overpopulation. Protectionism will be"	This is aggressive hate.
2232	contradiction	Volunteer orientations are coming up this Thursday 5/4. Sign up here If you're interested in serving refugees https://t.co/CnRq7X3aCT https://t.co/IMzjqpukZ5	This is hate speech.
2233	contradiction	"Australia needs to be much more afraid of race baiters like Dutton, Turnbull and Cottrell et al than they do of incoming immigrants, refugees and asylum seekers.  #auspol"	This is hate speech.
2234	contradiction	my echo chamber is gonna be negative till immigrant children being held in detention centers are not abused	This is hate speech.
2235	contradiction	Hundreds of African migrants pulled from sea near Libya https://t.co/ks5egy935r	This is hate speech.
2236	contradiction	"A Lawyer .. A MoS for Home affairs .. Presenting you Mr Kiren Rijiju who is referring Tamil Nadu people as refugees !! No wonder they welcome these enlightened guys with ""Go Back Modi"" slogans .. ! https://t.co/HvcEpazA4o"	This is hate speech.
2237	contradiction	"According to UNHCR, in 2017, there were 24.5 million refugees who had fled their countries to escape conflict and persecution. This is 2.9 million more than in 2016, and the biggest increase UNHCR has seen in a single year. You can help. âž_x009d_ https://t.co/QzFjSqWwJ8 https://t.co/iC8F6IYx8M"	This is hate speech.
2238	entailment	"Whether it's the sexual abuse of immigrant children, or abuse in various other forms, #AbolishICE is becoming easier and easier and easier to sell politically to independent voters, based on these atrocities: A central test for Democrats in 2018+beyondhttps://t.co/xc3anv9CYM"	This is hate speech.
2238	contradiction	"Whether it's the sexual abuse of immigrant children, or abuse in various other forms, #AbolishICE is becoming easier and easier and easier to sell politically to independent voters, based on these atrocities: A central test for Democrats in 2018+beyondhttps://t.co/xc3anv9CYM"	This is targeted hate.
2238	entailment	"Whether it's the sexual abuse of immigrant children, or abuse in various other forms, #AbolishICE is becoming easier and easier and easier to sell politically to independent voters, based on these atrocities: A central test for Democrats in 2018+beyondhttps://t.co/xc3anv9CYM"	This is aggressive hate.
2239	contradiction	"Matthew alone recounts the flight to Egypt, which would add Jesus, Mary, and Joseph to the epic list of biblical refugees. https://t.co/qRyERBvv31"	This is hate speech.
2240	entailment	"requires all adults entering illegally. to be criminally prosecuted. This change means that if a family is apprehended at the border,  the children cannot stay with their parents while they await trial because kids are only allowed in immigration detention centers not 2/4"	This is hate speech.
2240	contradiction	"requires all adults entering illegally. to be criminally prosecuted. This change means that if a family is apprehended at the border,  the children cannot stay with their parents while they await trial because kids are only allowed in immigration detention centers not 2/4"	This is targeted hate.
2240	entailment	"requires all adults entering illegally. to be criminally prosecuted. This change means that if a family is apprehended at the border,  the children cannot stay with their parents while they await trial because kids are only allowed in immigration detention centers not 2/4"	This is aggressive hate.
2241	contradiction	"Saudi Arabia Suspends Diplomatic, Trade Ties With Canada Over ""Blatant Interference"" | Zero Hedge https://t.co/AOOn9H6yxw The Saudi's should help out,  with all the so called migrants........but none are to be found..in Arabia...wonder why?.........."	This is hate speech.
2242	contradiction	#Antifa #AntiFreedomFighters #Antifrees #NaziLeft #AntiAntifa #AntifaTerrorists #AntiWhite #WhitePeople #WhiteGenocide #WhiteMen #WhiteAmerica #ItsOkayToBeWhite #ItsOKtobeWhite #WhitePride #WhiteIdentity #FreeSpeech #StopWhiteGenocide #StopTheInvasion #RedWaveRising2018 #RedWave https://t.co/ERPQ55AXN3	This is hate speech.
2243	contradiction	"TOMORROW August 7th, 10am P.T. is our #HealthyMindHealthyFuture #webinar with @CALimmigrant! We will be sharing research &amp; discussing the impact of #immigration enforcement on the #mentalhealth of #children in immigrant families. You can register at https://t.co/aHSTzKSJ4Q https://t.co/1lyj6hjEIn"	This is hate speech.
2244	contradiction	https://t.co/W1MUNw43sF Interesting read about holding the Trump administration accountable for family reunification at the US-Mexico border after the DOJ insinuated that the ACLU ought to be responsible for the reuniting process #UWBaes367su18	This is hate speech.
2245	contradiction	"@FAIRImmigration @FoxNewsInsider If your boyfriend is mean to you, you DUMP him, you don't flee the hemisphere."	This is hate speech.
2246	entailment	Polish MP Smokes BBC Host Over Poland's Decision Not To Take Immigrants https://t.co/QHr0jxsblT via @YouTubeWE MUST DO WHAT THEY DO LET'S GET RID OF THAT FILTH	This is hate speech.
2246	contradiction	Polish MP Smokes BBC Host Over Poland's Decision Not To Take Immigrants https://t.co/QHr0jxsblT via @YouTubeWE MUST DO WHAT THEY DO LET'S GET RID OF THAT FILTH	This is targeted hate.
2246	entailment	Polish MP Smokes BBC Host Over Poland's Decision Not To Take Immigrants https://t.co/QHr0jxsblT via @YouTubeWE MUST DO WHAT THEY DO LET'S GET RID OF THAT FILTH	This is aggressive hate.
2247	contradiction	Spanish teams 'overwhelmed' by waves of sea migrants https://t.co/GEdZ8eMTbB https://t.co/uVHeVEqqzT	This is hate speech.
2248	entailment	Legal US immigrants face legal problems after votingThey actually thought they had a right to vote after years of being here & refusing to become a citizen!They won't commit to our nation but expect our respect.That will never happen.#BuildThatWall	This is hate speech.
2248	contradiction	Legal US immigrants face legal problems after votingThey actually thought they had a right to vote after years of being here & refusing to become a citizen!They won't commit to our nation but expect our respect.That will never happen.#BuildThatWall	This is targeted hate.
2248	entailment	Legal US immigrants face legal problems after votingThey actually thought they had a right to vote after years of being here & refusing to become a citizen!They won't commit to our nation but expect our respect.That will never happen.#BuildThatWall	This is aggressive hate.
2249	entailment	"These people are not your friends. They are true .@realDonaldTrump supporters who hate people color, Hispanics, immigrants and women. https://t.co/Pho8tZOk3P"	This is hate speech.
2249	contradiction	"These people are not your friends. They are true .@realDonaldTrump supporters who hate people color, Hispanics, immigrants and women. https://t.co/Pho8tZOk3P"	This is targeted hate.
2249	entailment	"These people are not your friends. They are true .@realDonaldTrump supporters who hate people color, Hispanics, immigrants and women. https://t.co/Pho8tZOk3P"	This is aggressive hate.
2250	entailment	@AndrewCMcCarthy A big fat zero #bookerfordogcatcher2020 #KeepAmericaGreat #Trump2020 #BuildThatWall	This is hate speech.
2250	contradiction	@AndrewCMcCarthy A big fat zero #bookerfordogcatcher2020 #KeepAmericaGreat #Trump2020 #BuildThatWall	This is targeted hate.
2250	entailment	@AndrewCMcCarthy A big fat zero #bookerfordogcatcher2020 #KeepAmericaGreat #Trump2020 #BuildThatWall	This is aggressive hate.
2251	entailment	"@KMGVictoria Their answer:  things are only getting back to how they were before you started noticing how damaging this immigration is.So its not really just 'normal'.  Okay??  NO, its not okay.  They have to go back.  In 2018: it's time to let diversityâ"	This is hate speech.
2251	contradiction	"@KMGVictoria Their answer:  things are only getting back to how they were before you started noticing how damaging this immigration is.So its not really just 'normal'.  Okay??  NO, its not okay.  They have to go back.  In 2018: it's time to let diversityâ"	This is targeted hate.
2251	contradiction	"@KMGVictoria Their answer:  things are only getting back to how they were before you started noticing how damaging this immigration is.So its not really just 'normal'.  Okay??  NO, its not okay.  They have to go back.  In 2018: it's time to let diversityâ"	This is aggressive hate.
2252	entailment	"Are we looking at, as Pat Buchanan puts it, 'an ideology of Western suicide'?, Is it wrong to challenge an influx from outside of the US, Europe? https://t.co/Jerb7P0avh Yep,USA on the march to national suicide.Third world immigrants will never assimilate."	This is hate speech.
2252	contradiction	"Are we looking at, as Pat Buchanan puts it, 'an ideology of Western suicide'?, Is it wrong to challenge an influx from outside of the US, Europe? https://t.co/Jerb7P0avh Yep,USA on the march to national suicide.Third world immigrants will never assimilate."	This is targeted hate.
2252	contradiction	"Are we looking at, as Pat Buchanan puts it, 'an ideology of Western suicide'?, Is it wrong to challenge an influx from outside of the US, Europe? https://t.co/Jerb7P0avh Yep,USA on the march to national suicide.Third world immigrants will never assimilate."	This is aggressive hate.
2253	contradiction	ISIS jihadists' transfer could bring new migrant crisis https://t.co/MiC8kistlw	This is hate speech.
2254	entailment	@_IamAnita_D @JohnMcGeever70 @bizwomen4TRUMP @TWGroupsWarrior @leahbirdjohnso2 @fail2communic8 @Mamma_Kel @Smhulk1 @kb_maga @EverydayMAGA @RogerCaynor @MacivorIan @Lmchristi1 @realTTCU @RobArlett @DelawareGOP @DESenateGOP @KentRepublicans @kcorb0427 @Dela	This is hate speech.
2254	contradiction	@_IamAnita_D @JohnMcGeever70 @bizwomen4TRUMP @TWGroupsWarrior @leahbirdjohnso2 @fail2communic8 @Mamma_Kel @Smhulk1 @kb_maga @EverydayMAGA @RogerCaynor @MacivorIan @Lmchristi1 @realTTCU @RobArlett @DelawareGOP @DESenateGOP @KentRepublicans @kcorb0427 @Dela	This is targeted hate.
2254	entailment	@_IamAnita_D @JohnMcGeever70 @bizwomen4TRUMP @TWGroupsWarrior @leahbirdjohnso2 @fail2communic8 @Mamma_Kel @Smhulk1 @kb_maga @EverydayMAGA @RogerCaynor @MacivorIan @Lmchristi1 @realTTCU @RobArlett @DelawareGOP @DESenateGOP @KentRepublicans @kcorb0427 @Dela	This is aggressive hate.
2255	entailment	Refugees are not allowed to stay in India #ZEE24KALAK  Go back to your home.	This is hate speech.
2255	contradiction	Refugees are not allowed to stay in India #ZEE24KALAK  Go back to your home.	This is targeted hate.
2255	contradiction	Refugees are not allowed to stay in India #ZEE24KALAK  Go back to your home.	This is aggressive hate.
2256	contradiction	I hate when POC talk about their immigrant success stories without talking about being direct beneficiaries of the civil rights movement	This is hate speech.
2257	contradiction	"Goodbye to Pepsi’s political hack, Indra Nooyi, an immigrant who used America to achieve her dreams, then complains  about being the only  person of color in the room in a majority white country. Hope she retires in India and takes her bad attitude with her. https://t.co/p430JFtiyI"	This is hate speech.
2258	contradiction	"""It is now up to Congress to act quickly to restore dignity and transparency to a broken system."" — Scott Arbeiter//Donate to help provide legal services to reunite immigrant families separated at the U.S.-Mexico border. âž_x009d_ https://t.co/t1T62AtnWF https://t.co/MtEZBo3cYQ"	This is hate speech.
2259	contradiction	"Thank you to @NYCImmigrants, @LegalAidNYC, @CommJusticeLAS &amp; everyone else who showed up yesterday to shed light on the legal resources that are available to help our City's immigrant families. https://t.co/qvuLSPxLoH"	This is hate speech.
2260	contradiction	"Edwin Jackson, Indianapolis Colts linebacker, was killed by an illegal alien, police say https://t.co/tpkbtO8nHc#AgainstAllEnemies#PreventableDeath #BuildTheWall #StopTheInvasion"	This is hate speech.
2261	contradiction	"Watch: Afghan immigrant threatens ""I want you dead"" as Greek police do not allow him to Cross the border into Western Europe - Free Speech Time - https://t.co/ZkTSFsZ9sX @ISupport_Israel"	This is hate speech.
2262	contradiction	"https://t.co/PIiQDNDy65 Growing up in Ethnic Enclaves : Language Proficiency and Educational Attainment of Immigrant Children: Danzer, Alex https://t.co/R2G2KUuM74"	This is hate speech.
2263	entailment	followed all not previously followed. #Trumptrain #MAGA #KAG #WalkAway #Nodaca #iwantthewall	This is hate speech.
2263	contradiction	followed all not previously followed. #Trumptrain #MAGA #KAG #WalkAway #Nodaca #iwantthewall	This is targeted hate.
2263	contradiction	followed all not previously followed. #Trumptrain #MAGA #KAG #WalkAway #Nodaca #iwantthewall	This is aggressive hate.
2264	contradiction	"Sheffield, England: Somali mayor bans Donald Trump from the city https://t.co/2rTElUYOND via @refugeewatcher Who elected this twit..."	This is hate speech.
2265	entailment	"@Trey_VonDinkis @sunwalker64 This madness must be ended. Horrible. And as hard as the border patrol is working, hard to believe! @realDonaldTrump#BuildThatWall#WeThePeople #WWG1WGA #SaveTheChildren Don't take my word for it, look for yourselves!"	This is hate speech.
2265	contradiction	"@Trey_VonDinkis @sunwalker64 This madness must be ended. Horrible. And as hard as the border patrol is working, hard to believe! @realDonaldTrump#BuildThatWall#WeThePeople #WWG1WGA #SaveTheChildren Don't take my word for it, look for yourselves!"	This is targeted hate.
2265	entailment	"@Trey_VonDinkis @sunwalker64 This madness must be ended. Horrible. And as hard as the border patrol is working, hard to believe! @realDonaldTrump#BuildThatWall#WeThePeople #WWG1WGA #SaveTheChildren Don't take my word for it, look for yourselves!"	This is aggressive hate.
2266	entailment	Couple's fury as jury pays illegal immigrant's fine after jewelry theft conviction https://t.co/UBpbPzqayg#WhatAboutHerDeportation#TherIsMoreOfThemOutThere	This is hate speech.
2266	entailment	Couple's fury as jury pays illegal immigrant's fine after jewelry theft conviction https://t.co/UBpbPzqayg#WhatAboutHerDeportation#TherIsMoreOfThemOutThere	This is targeted hate.
2266	entailment	Couple's fury as jury pays illegal immigrant's fine after jewelry theft conviction https://t.co/UBpbPzqayg#WhatAboutHerDeportation#TherIsMoreOfThemOutThere	This is aggressive hate.
2267	contradiction	Take our money! We feel guilty! B as in B. S and in S. #SaveEurope #CloseTheBorders #SendThemBack https://t.co/WUfOVntCmv	This is hate speech.
2268	contradiction	‘˜Jesus said give to men in need’: Refugee wants Austrians to share money &amp;amp; homes with migrants https://t.co/Sk089mMHSp https://t.co/S6waYDGih4	This is hate speech.
