tweet_id	gold_label	sentence1	sentence2
65922	entailment	@USER @USER @USER @USER @USER The Liberals same old playbook. It is so old... yawn	This is targeted offense.
48519	contradiction	@USER @USER Sorry Howie she is horrible. I have been to Vegas multiple times and know the people whom spend their hard earned money for a vacation aren't going to waste said money on a scrawny kid whom will scream them into a migraine!! They come to Vegas to see REAL talent!#AGTResults #AGT	This is offensive speech.
91693	entailment	@USER All you do is lie. All congress does us lie.  MAGA.	This is offensive speech.
91693	entailment	@USER All you do is lie. All congress does us lie.  MAGA.	This is targeted offense.
24066	contradiction	@USER She is soooo pretty!!!!!!	This is offensive speech.
88954	entailment	@USER Never nigga 💀💀	This is offensive speech.
88954	entailment	@USER Never nigga 💀💀	This is targeted offense.
51153	entailment	@USER We are so glad we don’t know anyone like those miscreant. Pitiful bunch.	This is offensive speech.
51153	entailment	@USER We are so glad we don’t know anyone like those miscreant. Pitiful bunch.	This is targeted offense.
20757	contradiction	@USER Well...he is now firmly part of the establishment....let's see how that goes for him.	This is offensive speech.
98090	contradiction	@USER @USER Elon has been smoking too much dope and he apparently got a bad batch. Even I knew that vessel he sent would not work to rescue the #ThailandChildren. @USER quit.	This is offensive speech.
45659	contradiction	@USER @USER Sure hope Maxi marches with Antifa. She will cover her head	This is offensive speech.
63595	contradiction	@USER @USER Mazzone has convinced him he can play in the NFL if he does as he is told and acts like a good little pocket passer	This is offensive speech.
14665	contradiction	@USER Of course he does!!  #MAGA  for everyone 🇺🇸🇺🇸🇺🇸	This is offensive speech.
53994	entailment	@USER @USER @USER URL  The left party relativizing and playing down communist crimes	This is offensive speech.
53994	entailment	@USER @USER @USER URL  The left party relativizing and playing down communist crimes	This is targeted offense.
44261	contradiction	@USER It’s not bizarre. It’s smart business. He is gonna get paid by someone next year and is saving his body in the process. Yes Connor did well. But it’s because the Browns didn’t gameplan for him like they would Bell	This is offensive speech.
88986	contradiction	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I follow all these MAGA Patriots n got a couple new ones too🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸❤️🇺🇸🇺🇸❤️ps tweeeeeetrrrr I don’t like u hiding these n making it hard to see these trains to follw 😡😡😡👊🏻👊🏻👊🏻 URL	This is offensive speech.
65227	contradiction	@USER I sure hope they have removed him from where he is and are hiding and protecting him. He is chum in the water right now.	This is offensive speech.
90715	contradiction	@USER @USER You are not God and you have no idea who he is. God doesn’t say we can’t like people in fact I feel he sent us Trump in answer to our prayers	This is offensive speech.
67261	entailment	@USER Lol did you just do the trump very fine people on both sides? Antifa punches Nazis. Don’t want to be punched? Don’t be nazis oh whaooaaaaa so crazy. OTOH Nazis are literally murdering folks and trying to bomb shit soooo yeah. You’re just a right wing dupe. Sorry that’s the case.	This is offensive speech.
67261	entailment	@USER Lol did you just do the trump very fine people on both sides? Antifa punches Nazis. Don’t want to be punched? Don’t be nazis oh whaooaaaaa so crazy. OTOH Nazis are literally murdering folks and trying to bomb shit soooo yeah. You’re just a right wing dupe. Sorry that’s the case.	This is targeted offense.
16518	contradiction	@USER HI ILYSM IT HAS BEEN SUCH A GREAT DAY	This is offensive speech.
72091	contradiction	"REPORT: Christine Blasey Ford ‘prepared to testify’ — but there are some catches""  URL #TCOT #MAGA #RedNationRising"""	This is offensive speech.
34725	contradiction	@USER @USER He is a Russian troll. Look at the rest of his page.	This is offensive speech.
79500	contradiction	@USER @USER @USER @USER I think she is trying to repair her image so she will be friendly to everyone. I hope they can all be friends. She needs to respect Fessy and Tyler's boundaries though now that their are dating other people.	This is offensive speech.
41044	contradiction	@USER @USER She is attempting to emotionally manipulate Canadians  Standard behaviour for the Trudeau “Liberals”.	This is offensive speech.
21146	entailment	@USER They embraced Antifa. Career killer.	This is offensive speech.
21146	entailment	@USER They embraced Antifa. Career killer.	This is targeted offense.
48394	contradiction	@USER @USER Take a moment to realize Jimin is 22 and she is 39 years old. 17 year age difference. Breathe that in.	This is offensive speech.
94737	entailment	@USER Thats is not what i was saying.. read my other tweet to you.  I never said that.. you sir are putting words in my mouth!  liberals really are just assholes.. cant have a civil discussion!	This is offensive speech.
94737	entailment	@USER Thats is not what i was saying.. read my other tweet to you.  I never said that.. you sir are putting words in my mouth!  liberals really are just assholes.. cant have a civil discussion!	This is targeted offense.
16774	entailment	@USER I experience this very same problem. I like to think I am suffering from anti-pernickety bastard disorder.	This is offensive speech.
16774	entailment	@USER I experience this very same problem. I like to think I am suffering from anti-pernickety bastard disorder.	This is targeted offense.
11317	contradiction	@USER Need gun control to many	This is offensive speech.
45516	contradiction	@USER We’re super excited to have him! He is now on board for the #HadexIncursion	This is offensive speech.
37906	entailment	@USER This Jerry Lewis ripoff needs to just go away already.  The guy is so good at acting like a fool because he is a fool.	This is offensive speech.
37906	entailment	@USER This Jerry Lewis ripoff needs to just go away already.  The guy is so good at acting like a fool because he is a fool.	This is targeted offense.
26206	contradiction	@USER @USER She is so gorgeous @USER 😘😘 URL	This is offensive speech.
43540	entailment	@USER FUCKOFF YOU BEEN KNEW IM SCARED OF HIM@	This is offensive speech.
43540	entailment	@USER FUCKOFF YOU BEEN KNEW IM SCARED OF HIM@	This is targeted offense.
11966	contradiction	@USER #MAGA 👍  Let that set in ...... URL	This is offensive speech.
72423	contradiction	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER He is cute😊	This is offensive speech.
12802	contradiction	@USER He IS Mark Twain in my eyes. Love him.	This is offensive speech.
18626	entailment	@USER @USER He needs to be removed from his position. Children have and are being abused and he is covering it up!!	This is offensive speech.
18626	entailment	@USER @USER He needs to be removed from his position. Children have and are being abused and he is covering it up!!	This is targeted offense.
65060	contradiction	@USER @USER Then there should be no problem having Kavanaugh take a lie detector test just as Dr. Ford. If he is so anxious to clear his name he should be asking to take a lie detector test. The fact that @USER isn't blasting tweets on this issue also speaks volumes!	This is offensive speech.
25418	entailment	@USER @USER @USER Nope. Teaching them not to give a shit what liberals from CA think.	This is offensive speech.
25418	entailment	@USER @USER @USER Nope. Teaching them not to give a shit what liberals from CA think.	This is targeted offense.
63476	entailment	@USER If he is implying that he is an agent of the Devil's will then I fully agree!	This is offensive speech.
63476	entailment	@USER If he is implying that he is an agent of the Devil's will then I fully agree!	This is targeted offense.
35824	contradiction	@USER @USER Isn’t this from the Saul Alinsky book #RulesforRadicals or @USER favorite book Antifa Handbook	This is offensive speech.
38534	contradiction	@USER If just a veiled accusation can derail it will never stop #resist #antifa and @USER fingerprints all over this	This is offensive speech.
38235	entailment	@USER @USER @USER you are a sexy perverse woman😍😍😍😋😋😋😉😉😈	This is offensive speech.
38235	entailment	@USER @USER @USER you are a sexy perverse woman😍😍😍😋😋😋😉😉😈	This is targeted offense.
56475	contradiction	@USER @USER Gun control at its finest. If that cop had a gun he wouldn’t have been vulnerable to this thug attack.	This is offensive speech.
61082	contradiction	"@USER i think she and her team imagined it all and now she is a victim in hiding from her abuser"". Kavanaugh and his family, friends ever imagined it, never."""	This is offensive speech.
56256	contradiction	@USER There aren't many instances I've been in where you can just admire the woman's physique. If i spend too long looking at a woman's bits it all comes into question. Porn allows an up close personal experience for as long as I like with no challenges. except of course getting caught	This is offensive speech.
55806	entailment	"@USER @USER @USER @USER He is mocking self-professed populists who claim to speak for the people"" when those who stand up for ""norms"" and ""rights"" are labelled latte drinking elitists"""	This is offensive speech.
55806	entailment	"@USER @USER @USER @USER He is mocking self-professed populists who claim to speak for the people"" when those who stand up for ""norms"" and ""rights"" are labelled latte drinking elitists"""	This is targeted offense.
87342	entailment	I'm shocked that this gun addict is also an alleged pervert! URL   #NRA #2A #MolonLabe #gunsense #momsdemand #MAGA #WednesdayWisdom	This is offensive speech.
87342	entailment	I'm shocked that this gun addict is also an alleged pervert! URL   #NRA #2A #MolonLabe #gunsense #momsdemand #MAGA #WednesdayWisdom	This is targeted offense.
82687	entailment	@USER @USER @USER What has awaken so many women in this country is the asinine over the top stupidity of liberals today!!	This is offensive speech.
82687	entailment	@USER @USER @USER What has awaken so many women in this country is the asinine over the top stupidity of liberals today!!	This is targeted offense.
24454	entailment	@USER I think I liked it better when Conservatives pretended that rape is bad. Now they are claiming Rape gets Better with Time?	This is offensive speech.
24454	entailment	@USER I think I liked it better when Conservatives pretended that rape is bad. Now they are claiming Rape gets Better with Time?	This is targeted offense.
40926	contradiction	@USER @USER Just think... this chap was teaching...	This is offensive speech.
25338	entailment	@USER Blowing dirt and the misery of millions?	This is offensive speech.
25338	entailment	@USER Blowing dirt and the misery of millions?	This is targeted offense.
50813	contradiction	@USER @USER Maybe Antifa can find gainful employment and join the american dream. URL	This is offensive speech.
62940	contradiction	@USER Beto I would love it if you could become a Texas senator. You need to support the 2nd amendment to get elected. Once you’re in you effect change. You have my vote but I am not worried at all about losing my gun ownership. The gun control argument is Teds best fight	This is offensive speech.
91027	contradiction	@USER @USER So What? We all have concerns on gun control but one man is not going to change our problem. It is much deeper than that.	This is offensive speech.
80515	entailment	@USER Gun control - no guns if you are a liberal!!🤣What an idiot...	This is offensive speech.
80515	entailment	@USER Gun control - no guns if you are a liberal!!🤣What an idiot...	This is targeted offense.
52898	contradiction	"@USER Lol Religion of peace"" am I right fellow classical liberals? Izlam totes needs a Reformation"""	This is offensive speech.
66353	contradiction	#RedWaveRising2018. A Texas gun control platform? Someone drank Koolaide in concentrate.?! URL	This is offensive speech.
77105	entailment	@USER in the fake national emergency that was created by conservatives for their nwo bullshit	This is offensive speech.
77105	entailment	@USER in the fake national emergency that was created by conservatives for their nwo bullshit	This is targeted offense.
10719	entailment	"@USER @USER We need a marijuana lobby that can bribe the GOP like big pharma does. Otherwise, you're screwed. Just because it's good for America, that means nothing... see gun control"""""	This is offensive speech.
10719	entailment	"@USER @USER We need a marijuana lobby that can bribe the GOP like big pharma does. Otherwise, you're screwed. Just because it's good for America, that means nothing... see gun control"""""	This is targeted offense.
20663	contradiction	"@USER @USER I think his character rubbed off on my Knight. She is somewhat witty like him, such as when she says I don't need to see you when I can smell you"" to the Sith on Alderaan. He was a good Master."""	This is offensive speech.
54273	entailment	@USER @USER My favourite part of this is watching all the conservatives lose their minds as usual. Once again the Democrats are being mean to us boo-hoo. LOL.	This is offensive speech.
73752	contradiction	@USER @USER Learning English for “Conservatives”	This is offensive speech.
63967	contradiction	@USER Ask your friends over at @USER	This is offensive speech.
11812	contradiction	@USER @USER I had the good fortune of having her jump on a stickerwoman post a while back. She is a woman 😢  She tried to tell me that stickerwoman was a hate crime against Muslims ...🤔	This is offensive speech.
44762	contradiction	@USER @USER @USER @USER Becca. She is too much work.	This is offensive speech.
10036	contradiction	@USER Chris You are just stiring the pot and it is a political dig. How about Texas how were things handled there. PR was a totally different situation.  How did you help?	This is offensive speech.
48200	contradiction	@USER .@USER Me thinks you are TERRIFIED of Americans seeing the declassified docs! We conservatives like transparency which seems to be a dirty word to u dems. PS WE HAVE NO WORRIES ABOUT OUR GREAT PRESIDENT!  #DeclassifyItAll	This is offensive speech.
68042	contradiction	- Had a nice visit with Mommie dearest. I really had to bribe her with Diet Pepsi to eat the rest of her dinner..... 😂😭🤦🏾‍♀️ She is something else!! Love that lady....	This is offensive speech.
61939	contradiction	@USER If you are considering leaving the Republican party PLEASE DO. We don't need anymore pretend Republicans interfering with Trump's awesome agenda. Sounds like you need to just resign.	This is offensive speech.
81567	contradiction	President Trump to Hold MAGA Rally in Missouri This Week URL #donaldtrump #donaldtrumprallies #featured #springfield URL	This is offensive speech.
26527	contradiction	@USER @USER @USER @USER But here is an easy chance to prove me wrong. Show me one instance where increased gun control in this country caused a decrease in crime with guns.	This is offensive speech.
29624	contradiction	@USER @USER She now THINKS she is a political activist the same way she THINKS she can act	This is offensive speech.
33267	contradiction	@USER She is quick!!!	This is offensive speech.
83844	entailment	@USER No one is open! You think he is sitting there waiting to get hit lol. The pick that was called back Kyle said the one of the receiver ran the wrong route again! A route that was need to pick Matt open! 🤦🏽‍♂️ 49ers need to get their head out of their asses	This is offensive speech.
83844	entailment	@USER No one is open! You think he is sitting there waiting to get hit lol. The pick that was called back Kyle said the one of the receiver ran the wrong route again! A route that was need to pick Matt open! 🤦🏽‍♂️ 49ers need to get their head out of their asses	This is targeted offense.
25944	entailment	@USER @USER So we should be denouncing Democrats &amp; their ANTIFA Thugs? Done &amp; Done!!!	This is offensive speech.
25944	entailment	@USER @USER So we should be denouncing Democrats &amp; their ANTIFA Thugs? Done &amp; Done!!!	This is targeted offense.
94562	contradiction	@USER @USER This has already been rejected as you well know. This is another time wasting exercise @USER	This is offensive speech.
33307	contradiction	@USER @USER Gun control is hitting the target where you intended to hit it.   Since Democrats want to infringe on everyone else's gun rights. I'm ok with just banning them from Dems. URL	This is offensive speech.
74862	entailment	@USER @USER I saw that but i dont think thats a tattoo. It looks like that fuckin fashion fabric string or some shit. Idk. Might not me but that ass looks exactly like hers ha	This is offensive speech.
64322	entailment	@USER @USER Just Chicago so they can stop the gun violence. Seems that is what democrats claim will stop it. Show us in one of the worst gun violence cities controlled by democrats so the nations will see how that works. Make it a model of successful gun control policies.	This is offensive speech.
64322	entailment	@USER @USER Just Chicago so they can stop the gun violence. Seems that is what democrats claim will stop it. Show us in one of the worst gun violence cities controlled by democrats so the nations will see how that works. Make it a model of successful gun control policies.	This is targeted offense.
26187	contradiction	HYSTERICAL! #MAGA #KAG #VoteRed #WalkAway URL	This is offensive speech.
63870	contradiction	@USER You are a wonderful asset and a great influence!	This is offensive speech.
62973	contradiction	@USER This reminds me of conservatives wanting to know if Monica was on her back or her knees. Is it really needed to decide these guys are sleeze bags?	This is offensive speech.
15618	entailment	@USER American liberals will eat their own young to maintain power. Everyone is a racist a rapist  a fascist keep everyone addicted to social programs don’t teach them to fend keep them addicted to government don’t let them think for themselves dems will keep black n Hispanics chained	This is offensive speech.
15618	entailment	@USER American liberals will eat their own young to maintain power. Everyone is a racist a rapist  a fascist keep everyone addicted to social programs don’t teach them to fend keep them addicted to government don’t let them think for themselves dems will keep black n Hispanics chained	This is targeted offense.
31240	entailment	@USER Judge Roy Moore will masterbate to this story.  #MAGA	This is offensive speech.
31240	entailment	@USER Judge Roy Moore will masterbate to this story.  #MAGA	This is targeted offense.
37526	contradiction	4A: Texas Medical Board engaging in warrantless searches of doctor’s offices in ‘back-door gun control’ effort  URL	This is offensive speech.
19466	contradiction	@USER @USER More Jewish theatrics from (((Google)))	This is offensive speech.
78553	contradiction	@USER Calling b s	This is offensive speech.
58691	contradiction	@USER Ok guys I think her claims are b.s. too but if you start threatening her you're no better than Antifa	This is offensive speech.
97979	contradiction	@USER @USER I don't live in the US so maybe that is one reason why i don't know who she is 💀	This is offensive speech.
59208	contradiction	@USER 1st of all who trust the FBI to do a polygraph?I don't! She can pass it if she's a habitual liar.They have no fear or caring about what or who they lie about. She's probably a closet ANTIFA member.Insane to wait 30 yrs.If true others could have been hurt bc of her complancey.🤬	This is offensive speech.
83966	entailment	@USER 100% he is the Messi of goalkeeping GOAT	This is offensive speech.
83966	entailment	@USER 100% he is the Messi of goalkeeping GOAT	This is targeted offense.
74603	contradiction	@USER Hello... the problem with more gun control is the only people that guns are being taken away from or ‘controlled’ as you say are people like me who has the legal right to carry a gun. So before you continue to scream gun control... look at who it would affect.	This is offensive speech.
67387	contradiction	@USER He is short and felt I should bow down at the mention of engineer..  😑😒	This is offensive speech.
97469	contradiction	@USER And Twitter seems to be beholden to CNN	This is offensive speech.
70752	contradiction	@USER @USER @USER There’s actually republican cities that have higher crime rate than Chicago URL	This is offensive speech.
96262	contradiction	"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Lol. You are not arguing againstbthe system I want, and I am not arguing in favor of the system you describe.  That is like you arguing for the principles of anarchy, and me constantly saying oh yeah, well, Hillary was a corrupt politician""  Irrelevant.  Factual, but irrelevant"""	This is offensive speech.
47741	entailment	@USER As well he should! These people are the DREGS OF SOCIETY - NOT THE PRESIDENT'S SUPPORTERS! At least we didn't try to stage a coup d'etat!  #QAnons #GreatAwakeningWorldwide #JoeBiden #MAGA	This is offensive speech.
47741	entailment	@USER As well he should! These people are the DREGS OF SOCIETY - NOT THE PRESIDENT'S SUPPORTERS! At least we didn't try to stage a coup d'etat!  #QAnons #GreatAwakeningWorldwide #JoeBiden #MAGA	This is targeted offense.
29634	entailment	@USER #JustSayin’ what the majority is thinking. More #FakeOutrage &amp; #Lies from the #LunaticLeft. Never seen so many sore losers throwing temper-tantrums for almost 2 years now. Embarrassing! #MAGA🇺🇸 URL	This is offensive speech.
29634	entailment	@USER #JustSayin’ what the majority is thinking. More #FakeOutrage &amp; #Lies from the #LunaticLeft. Never seen so many sore losers throwing temper-tantrums for almost 2 years now. Embarrassing! #MAGA🇺🇸 URL	This is targeted offense.
43459	contradiction	@USER Beto-male	This is offensive speech.
88446	contradiction	@USER As a member of antifa? ;)	This is offensive speech.
66578	entailment	@USER @USER Yup! She will destroy hard working ppl and small businesses. She is evil with a pretty face and ppl are falling for it.	This is offensive speech.
66578	entailment	@USER @USER Yup! She will destroy hard working ppl and small businesses. She is evil with a pretty face and ppl are falling for it.	This is targeted offense.
72618	contradiction	@USER @USER @USER @USER @USER @USER @USER The kid he scored on looks like he is about to drop outta school now. Somebody check on him	This is offensive speech.
35726	entailment	@USER @USER Same rat that said antifa was a Black organization	This is offensive speech.
35726	entailment	@USER @USER Same rat that said antifa was a Black organization	This is targeted offense.
62671	contradiction	.@USER is her own person. She is not a @USER copycat. #NVSen URL	This is offensive speech.
91440	entailment	@USER @USER @USER @USER @USER So tell me all about why you are simply rudeand racist. Was it your mother…?	This is offensive speech.
91440	entailment	@USER @USER @USER @USER @USER So tell me all about why you are simply rudeand racist. Was it your mother…?	This is targeted offense.
99651	contradiction	:(( I want him to rest 4ever :((( He is such a sleepy baby :((( URL	This is offensive speech.
61541	contradiction	@USER @USER @USER People don't seem to know about these organizations or understand their scheme. It's anti-freedom tuition fees and Antifa piggy banks. Need more people to denounce it and make students aware of it so they can vote to stop funding them.	This is offensive speech.
91200	contradiction	@USER Do we get to choose which women go first?	This is offensive speech.
30567	contradiction	@USER Deluded until he is walked off.	This is offensive speech.
93619	contradiction	@USER polls pls	This is offensive speech.
10535	contradiction	@USER He’s an NBA plant!	This is offensive speech.
98976	entailment	"99.9% of the Alumni"" standing up for #ChristineBlaseyKavanaugh didn't even know her....and none are witnesses to her ""stories."" DemocRATS &amp; Liberals are just to destroy America.  #ConfirmKavanaughNow"""	This is offensive speech.
98976	entailment	"99.9% of the Alumni"" standing up for #ChristineBlaseyKavanaugh didn't even know her....and none are witnesses to her ""stories."" DemocRATS &amp; Liberals are just to destroy America.  #ConfirmKavanaughNow"""	This is targeted offense.
44513	contradiction	#Loomer Rachel Rollins a Dem running for DA in Boston. She plans to decriminalize what she calls petty crimes (e.g. breaking and entering) she is running in a crowded field &amp; is being hailed by the media as the best candidate. Thanks for doing what “conservatives” refuse to do! URL	This is offensive speech.
95780	contradiction	@USER Yes that and ANTIFA.	This is offensive speech.
86468	contradiction	@USER The NRA is now intimidated by a British cartoon. They should stay out of European animation ethics unless they want all of Europe weighing in on gun control.	This is offensive speech.
93601	entailment	@USER @USER @USER I am sure he is doing that in his organization.   Also respect is a two way street. Law enforcement  job is to protect  and SERVE its citizens.  It like they miss that part .	This is offensive speech.
93601	entailment	@USER @USER @USER I am sure he is doing that in his organization.   Also respect is a two way street. Law enforcement  job is to protect  and SERVE its citizens.  It like they miss that part .	This is targeted offense.
81967	entailment	@USER Cali already has some of the most strict gun control laws in the county. And you can't blame this on on Indiana.	This is offensive speech.
81967	entailment	@USER Cali already has some of the most strict gun control laws in the county. And you can't blame this on on Indiana.	This is targeted offense.
78008	entailment	@USER @USER @USER Nobody will kill or beat her!  Cheap tectics to become popular LGBT Tikoo.  She can follow SUNNY LEONE also: she is popular not only in India but world😴  Best of Luck and hope to see both of ur videos together:   Sri Krisna will definetly make ur next video popular. Have fun🙏	This is offensive speech.
78008	entailment	@USER @USER @USER Nobody will kill or beat her!  Cheap tectics to become popular LGBT Tikoo.  She can follow SUNNY LEONE also: she is popular not only in India but world😴  Best of Luck and hope to see both of ur videos together:   Sri Krisna will definetly make ur next video popular. Have fun🙏	This is targeted offense.
52853	contradiction	@USER @USER @USER We all know death threat are a Resist/Antifa tactic.	This is offensive speech.
25789	contradiction	@USER Double down on rating. Bet NCAA loves this.	This is offensive speech.
90116	contradiction	@USER @USER He is delusional.	This is offensive speech.
80399	entailment	@USER Wayne say he trying out do drake so this shit gotta be decent at least!	This is offensive speech.
80399	entailment	@USER Wayne say he trying out do drake so this shit gotta be decent at least!	This is targeted offense.
78210	contradiction	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Got you Joseph always happy to follow like minded Patriots 😀but pls follow back!	This is offensive speech.
49174	contradiction	@USER Another Snow Flake melting down.. URL	This is offensive speech.
24905	contradiction	@USER  Mr. Woods....Please help if you will.  @USER has published an ANTIFA target list on his Twitter Account with names of high profile and other Trump supporters. I have reported this to Twitter. They have NOT suspended his account.	This is offensive speech.
90654	entailment	@USER What she is proven??? Lies???	This is offensive speech.
90654	entailment	@USER What she is proven??? Lies???	This is targeted offense.
70789	contradiction	Mark Judge doesn't want to lie for KAVANAUGH. #MAGA @USER URL	This is offensive speech.
45222	contradiction	@USER The real #Antifa	This is offensive speech.
68958	contradiction	"Repeat After Me:  I will NOT listen to the polls I will NOT get discouraged, even if I'm in a blue"" state I will vote Republican on Tuesday, November 6th, 2018  #iPledgeToVote #MAGA #RedtoBlue"""	This is offensive speech.
53434	contradiction	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Proud to follow all.  Thanks for the follow-back!	This is offensive speech.
93348	contradiction	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Great girl and I’m sure there are more of them. In the Democratic Party. She is a real prize	This is offensive speech.
55766	entailment	@USER could fund an entire school incl teachers’ salaries and have then teach his own curriculum. Indoctrinating generations of youth however he sees fit...my gas tank on E rn	This is offensive speech.
55766	entailment	@USER could fund an entire school incl teachers’ salaries and have then teach his own curriculum. Indoctrinating generations of youth however he sees fit...my gas tank on E rn	This is targeted offense.
62706	contradiction	@USER @USER @USER @USER Antifa....that's who. It works both ways...be careful.	This is offensive speech.
20432	contradiction	@USER @USER I don't know who she is 💀💀💀	This is offensive speech.
87177	contradiction	@USER Socialism and more gun control NO THANKS!	This is offensive speech.
61214	contradiction	@USER Fluctuat Nec Mergitur - Latin for she is tossed by the waves but she does not sink - also the city motto of Paris.	This is offensive speech.
39471	entailment	@USER And how is the investigation  against your son the antifa  Terrorist going	This is offensive speech.
39471	entailment	@USER And how is the investigation  against your son the antifa  Terrorist going	This is targeted offense.
74845	contradiction	@USER I'm responding with a fact. You are totally unfamiliar with how Harper government incentives and it's laughable that you're saying that. You know what you can have your check mate. I give it to you.	This is offensive speech.
73534	contradiction	@USER Do you know who else is BETTER OFF under the @USER  @USER tax policies? See chart Morneau Shepell stock vs tsx over the last three years since Bill came to power. ONLY an 80% bump over 3 years.  #liberals #friendsandfamily #ethics #cdnpoli URL	This is offensive speech.
84281	entailment	@USER Can we all agree to pray for big dumb mike to keel over of a heart attack. he looks ripe.	This is offensive speech.
84281	entailment	@USER Can we all agree to pray for big dumb mike to keel over of a heart attack. he looks ripe.	This is targeted offense.
66244	contradiction	@USER @USER @USER No way this woman was threatened and had to move out of her house because of conservatives or Republicans	This is offensive speech.
54306	entailment	"@USER @USER Hillary? Why is she on the social studies curriculum? Why? Who is she to be in any curriculum?  She is nothing!  I'm shocked that she was in any curriculum, but I am very happy to see that she is OUT!""  (I am so glad she's nowhere near the @USER"	This is offensive speech.
54306	entailment	"@USER @USER Hillary? Why is she on the social studies curriculum? Why? Who is she to be in any curriculum?  She is nothing!  I'm shocked that she was in any curriculum, but I am very happy to see that she is OUT!""  (I am so glad she's nowhere near the @USER"	This is targeted offense.
50560	entailment	@USER @USER You are the In educated twat! That speed crap and can’t read obviously🤒!	This is offensive speech.
50560	entailment	@USER @USER You are the In educated twat! That speed crap and can’t read obviously🤒!	This is targeted offense.
32416	entailment	@USER Shut up man  You are useless	This is offensive speech.
32416	entailment	@USER Shut up man  You are useless	This is targeted offense.
92760	contradiction	@USER @USER #Trudeau and the #Liberals have the ability to stop it but choose not to as it serves their agenda of turning Canada into a third world cess pool. A Socialist's dream. #cdnpoli	This is offensive speech.
47525	contradiction	.@USER 15 minutes ago vs. Liberals just minutes later. #cdnpoli URL	This is offensive speech.
44825	entailment	-found out there's more gun control you can't do mass murder in schools or theatres on Oct 21 has anyone done this joke yet	This is offensive speech.
44825	entailment	-found out there's more gun control you can't do mass murder in schools or theatres on Oct 21 has anyone done this joke yet	This is targeted offense.
16673	contradiction	#Labour #Councillor shouting Nazi Scum ..  At victims of #GroomingGangs and this is going to get worse under #JeremyCorbyn's socialist #Britain   #Muslims #Islam #Leftists #MAGA #MEGA #MCGA #MEGA #Patriots #Conservatives URL	This is offensive speech.
50605	entailment	@USER @USER You really have to let it go. He's going to get confirmed.  You can continue to kill babies  and gun violence will continue despite gun control.	This is offensive speech.
50605	entailment	@USER @USER You really have to let it go. He's going to get confirmed.  You can continue to kill babies  and gun violence will continue despite gun control.	This is targeted offense.
20845	contradiction	@USER @USER Liberals don’t believe in facts just feelings	This is offensive speech.
81733	entailment	My guess is 44 got it from those 100's of $bil of money he stole from #fanniemae that sat off balance as a slush fund in @USER  see #fannieGate. URL  #ThursdayThoughts #Releasethetexts #NoRedactions #Obamagate #ObamaKnew #DrainTheDeepState  @USER #MAGA URL	This is offensive speech.
81733	entailment	My guess is 44 got it from those 100's of $bil of money he stole from #fanniemae that sat off balance as a slush fund in @USER  see #fannieGate. URL  #ThursdayThoughts #Releasethetexts #NoRedactions #Obamagate #ObamaKnew #DrainTheDeepState  @USER #MAGA URL	This is targeted offense.
13331	contradiction	--------&gt;The American Revolution would never have happened with gun control. #USConstitution	This is offensive speech.
32322	entailment	@USER @USER @USER @USER And you’re just another Twitter asshole. #Muted	This is offensive speech.
32322	entailment	@USER @USER @USER @USER And you’re just another Twitter asshole. #Muted	This is targeted offense.
90490	entailment	@USER @USER She doesn't support stand you ground or arming teachers. Gun control. Idaho believes in gun rights.   Zero chance.	This is offensive speech.
90490	entailment	@USER @USER She doesn't support stand you ground or arming teachers. Gun control. Idaho believes in gun rights.   Zero chance.	This is targeted offense.
51020	contradiction	@USER You are love😍	This is offensive speech.
38159	contradiction	@USER @USER People become racists because of all this racism-bullshit !	This is offensive speech.
39296	contradiction	@USER Brilliant journalistic commentary here	This is offensive speech.
38878	entailment	@USER @USER These liberals have no problem lying.	This is offensive speech.
38878	entailment	@USER @USER These liberals have no problem lying.	This is targeted offense.
46881	entailment	@USER Why are you bothering me	This is offensive speech.
41767	contradiction	@USER @USER @USER Was he trying to fool you?	This is offensive speech.
37483	contradiction	@USER Are you and your family okay? Not sure how close you are to everything.	This is offensive speech.
99579	contradiction	@USER Oh you are very welcome.	This is offensive speech.
